Name,Address,Phone,Website,Rating,Review Count,Email_1,Email_1_Method,Email_1_Source,Email_1_Accuracy_Score,Email_1_Confidence,Email_2,Email_2_Method,Email_2_Source,Email_2_Accuracy_Score,Email_2_Confidence,Email_3,Email_3_Method,Email_3_Source,Email_3_Accuracy_Score,Email_3_Confidence
Woodcraft of Phoenix,"3002 N Arizona Ave #12, Chandler, AZ 85225, USA",(480) 539-9663,https://www.woodcraft.com/pages/store/phoenix,4.5,123,Omaha@Woodcraft.com,website_scraping,main_page,0.9,high,sacramento-retail@woodcraft.com,website_scraping,main_page,0.9,high,woodcraft303@woodcraft.com,website_scraping,main_page,0.9,high
Shoppers Supply,"2880 S Alma School Rd, Chandler, AZ 85286, USA",(480) 917-4060,https://www.shopperssupplyaz.com/?utm_source=GMB&utm_medium=organic&utm_campaign=Chandler&utm_content=Website,4.6,1446,shoppers@shopperssupplyaz.com,pattern_generation,business_domain,0.7,medium,shoppers@gmail.com,pattern_generation,common_domain,0.4,low,shoppers@yahoo.com,pattern_generation,common_domain,0.4,low
The Hardware Store,"145 E Highland St Suite 4, Chandler, AZ 85225, USA",N/A,http://www.ths2a.com/,5,1,the@ths2a.com,pattern_generation,business_domain,0.7,medium,the@gmail.com,pattern_generation,common_domain,0.4,low,the@yahoo.com,pattern_generation,common_domain,0.4,low
Direct Tools Factory Outlet,"4976 Premium Outlets Way #746, Chandler, AZ 85226, USA",(520) 796-1711,https://www.directtoolsoutlet.com/,5,8,direct@directtoolsoutlet.com,pattern_generation,business_domain,0.7,medium,direct@gmail.com,pattern_generation,common_domain,0.4,low,direct@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"2900 W Chandler Blvd, Chandler, AZ 85224, USA",(480) 855-0012,https://www.lowes.com/store/AZ-Chandler/1032?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1032-_-na-_-0-_-0&y_source=1_MTE4MzQwMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,1323,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
RH Outlet Chandler,"2700 W Chandler Blvd, Chandler, AZ 85224, USA",(480) 855-0039,https://rh.com/store-locations/stores.jsp,4,99,rh@rh.com,pattern_generation,business_domain,0.7,medium,rh@gmail.com,pattern_generation,common_domain,0.4,low,rh@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"7100 W Ray Rd, Chandler, AZ 85226, USA",(480) 753-0103,https://www.lowes.com/store/AZ-Chandler/0674?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-674-_-na-_-0-_-0&y_source=1_MTE4MzM5OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.3,1442,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
"T & M Hardware, Inc.","4498 W Peoria Ave, Glendale, AZ 85302, USA",(623) 934-4030,N/A,3.6,109,t@gmail.com,pattern_generation,common_domain,0.4,low,t@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Los Martinez Home Improvement & Tools,"5449 N 51st Ave #104, Glendale, AZ 85301, USA",(623) 363-5542,https://losmartinezhomeimprovement.com/,4.3,105,martinezhomegoods@outlook.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lowe's Home Improvement,"5809 W Northern Ave, Glendale, AZ 85301, USA",(623) 463-6120,https://www.lowes.com/store/AZ-Glendale/1728?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1728-_-na-_-0-_-0&y_source=1_MTE4MzczOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4,2383,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Howard's Ace,"4238 W Bell Rd, Glendale, AZ 85308, USA",(602) 938-5587,http://www.acehardware.com/store-details/17779?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=17779,4.3,244,howards@acehardware.com,pattern_generation,business_domain,0.7,medium,howards@gmail.com,pattern_generation,common_domain,0.4,low,howards@yahoo.com,pattern_generation,common_domain,0.4,low
"Mark’s Bolts, Nuts and Surplus","6710 W Belmont Ave, Glendale, AZ 85303, USA",(623) 939-9312,N/A,4.9,130,marks@gmail.com,pattern_generation,common_domain,0.4,low,marks@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
World of Tools & Supplies,"6019 N 53rd Dr, Glendale, AZ 85301, USA",(623) 939-9502,http://worldoftools.net/,5,7,world@worldoftools.net,pattern_generation,business_domain,0.7,medium,world@gmail.com,pattern_generation,common_domain,0.4,low,world@yahoo.com,pattern_generation,common_domain,0.4,low
"L&W Supply - Glendale, AZ","7612 N 74th Ave, Glendale, AZ 85303, USA",(480) 337-5480,https://lwsupply.com/locations/lw-supply-glendale-az/?utm_source=google&utm_medium=organic_gmb&utm_campaign=gmbglendale_az_listing,4.5,22,mgr7372@abcsupply.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nina Construction Supply,"6705 W Frier Dr, Glendale, AZ 85303, USA",(623) 931-2874,http://www.ninaconstructionsupply.com/,4.7,84,Sales@NinaSupply.com,website_scraping,contact_page,0.95,very_high,alexr@ninasupply.com,website_scraping,contact_page,0.95,very_high,travisc@ninasupply.com,website_scraping,contact_page,0.95,very_high
Lowe's Home Improvement,"7950 E McDowell Rd, Scottsdale, AZ 85257, USA",(480) 874-8120,https://www.lowes.com/store/AZ-Scottsdale/1850?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1850-_-na-_-0-_-0&y_source=1_MTE4MzQwMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,2207,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"16285 N Scottsdale Rd, Scottsdale, AZ 85254, USA",(480) 607-0246,https://www.lowes.com/store/AZ-Scottsdale/0792?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-792-_-na-_-0-_-0&y_source=1_MTE4MzM5OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4,1281,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Scottsdale Custom Building Materials,"7650 E Gelding Dr, Scottsdale, AZ 85260, USA",(480) 948-4697,http://www.scottsdalecustom.com/,4.3,56,scottsdale@scottsdalecustom.com,pattern_generation,business_domain,0.7,medium,scottsdale@gmail.com,pattern_generation,common_domain,0.4,low,scottsdale@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"8497 W Thunderbird Rd, Peoria, AZ 85381, USA",(623) 776-3382,https://www.lowes.com/store/AZ-Peoria/1117?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1117-_-na-_-0-_-0&y_source=1_MTE4Mzc0MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,2219,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Kv Liquidation,"8110 W Peoria Ave Suite 110, Peoria, AZ 85345, USA",(623) 444-8855,N/A,3.9,42,kv@gmail.com,pattern_generation,common_domain,0.4,low,kv@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Lowe's Home Improvement,"25311 N Lake Pleasant Pkwy, Peoria, AZ 85383, USA",(623) 537-2640,https://www.lowes.com/store/AZ-Peoria/2820?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2820-_-na-_-0-_-0&y_source=1_MTE4Mzc0MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.4,1121,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Standard Plumbing Supply,"9111 Grand Ave, Peoria, AZ 85345, USA",(480) 526-7735,http://truevalue.com/,4.4,69,johndoe@domain.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lowe's Home Improvement,"734 S Gilbert Rd, Gilbert, AZ 85296, USA",(480) 558-1007,https://www.lowes.com/store/AZ-Gilbert/1090?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1090-_-na-_-0-_-0&y_source=1_MTE4MzM5Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.1,1846,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
White Cap,"1285 N McQueen Rd, Gilbert, AZ 85233, USA",(480) 892-0375,https://www.whitecap.com/branches/702?utm_source=ExtNet&utm_medium=Yext,4.3,84,white@whitecap.com,pattern_generation,business_domain,0.7,medium,white@gmail.com,pattern_generation,common_domain,0.4,low,white@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"4730 S Higley Rd, Gilbert, AZ 85297, USA",(480) 840-6280,https://www.lowes.com/store/AZ-Gilbert/2808?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2808-_-na-_-0-_-0&y_source=1_MTE4MzQwMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,1951,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"13363 W Grand Ave, Surprise, AZ 85374, USA",(623) 975-6020,https://www.lowes.com/store/AZ-Surprise/1607?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1607-_-na-_-0-_-0&y_source=1_MTE4Mzc0NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,2100,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Fuller & Son Hardware,"9815 W Markham St, Little Rock, AR 72205, USA",(501) 227-4440,N/A,4.7,216,fuller@gmail.com,pattern_generation,common_domain,0.4,low,fuller@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Hum's Hardware & Rental,"3901 E Broadway St, North Little Rock, AR 72114, USA",(501) 945-2216,https://humsnlr.com/,4.6,343,hums@humsnlr.com,pattern_generation,business_domain,0.7,medium,hums@gmail.com,pattern_generation,common_domain,0.4,low,hums@yahoo.com,pattern_generation,common_domain,0.4,low
Stanley Hardware,"4308 MacArthur Dr, North Little Rock, AR 72118, USA",(501) 753-2470,https://www.stanleyhardwarenlr.com/,4.7,259,stanley@stanleyhardwarenlr.com,pattern_generation,business_domain,0.7,medium,stanley@gmail.com,pattern_generation,common_domain,0.4,low,stanley@yahoo.com,pattern_generation,common_domain,0.4,low
Fuller & Son Hardware,"900 Main St, Little Rock, AR 72202, USA",(501) 604-7575,N/A,4.5,240,fuller@gmail.com,pattern_generation,common_domain,0.4,low,fuller@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Fuller & Son Hardware,"14710 Cantrell Rd, Little Rock, AR 72212, USA",(501) 868-8080,https://www.fullerandson.com/,4.5,36,Helloab1123w@TheHardwareStore.com,website_scraping,main_page,0.9,high,info.fullerandson@gmail.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Fuller & Son Hardware and Lumber,"Cloverdale Plaza Shopping Center, 7311 Baseline Rd, Little Rock, AR 72209, USA",(501) 562-2345,https://fullerandson.com/,4.5,350,Helloab1123w@TheHardwareStore.com,website_scraping,main_page,0.9,high,info.fullerandson@gmail.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Fuller & Son Hardware Inc,"9728 Maumelle Blvd, North Little Rock, AR 72113, USA",(501) 771-9229,https://fullerandson.com/,4.5,185,Helloab1123w@TheHardwareStore.com,website_scraping,main_page,0.9,high,info.fullerandson@gmail.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Lumber One Home Center-Little Rock,"10800 Colonel Glenn Rd, Little Rock, AR 72204, USA",(501) 406-1082,http://www.acehardware.com/store-details/18440?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18440,4.6,62,lumber@acehardware.com,pattern_generation,business_domain,0.7,medium,lumber@gmail.com,pattern_generation,common_domain,0.4,low,lumber@yahoo.com,pattern_generation,common_domain,0.4,low
Fuller and Son Hardware Inc,"5915 R St, Little Rock, AR 72207, USA",(501) 916-9677,https://fullerandson.com/,4.6,137,Helloab1123w@TheHardwareStore.com,website_scraping,main_page,0.9,high,info.fullerandson@gmail.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Kraftco Hardware,"6711 Cantrell Rd, Little Rock, AR 72207, USA",(501) 666-5471,http://kraftcohardware.com/,4.6,62,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com,website_scraping,main_page,0.9,high,8c4075d5481d476e945486754f783364@sentry.io,website_scraping,main_page,0.9,high
Lowe's Home Improvement,"1100 S Bowman Rd, Little Rock, AR 72211, USA",(501) 435-3164,https://www.lowes.com/store/AR-Little-Rock/3331?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-3331-_-na-_-0-_-0&y_source=1_ODUyMDE3NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,3.9,1170,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
F. L. Davis Ace Sherwood,"2913 E Kiehl Ave, Sherwood, AR 72120, USA",(501) 834-4223,http://fldavis.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=15949,4.7,349,f@fldavis.com,pattern_generation,business_domain,0.7,medium,f@gmail.com,pattern_generation,common_domain,0.4,low,f@yahoo.com,pattern_generation,common_domain,0.4,low
Chuck's Surplus,"4509 W Dixon Rd, Little Rock, AR 72206, USA",(501) 888-5502,https://m.facebook.com/Chucks-Surplus-132085950204949/,4.2,153,chucks@m.facebook.com,pattern_generation,business_domain,0.7,medium,chucks@gmail.com,pattern_generation,common_domain,0.4,low,chucks@yahoo.com,pattern_generation,common_domain,0.4,low
Kaufman Lumber,"5100 Asher Ave, Little Rock, AR 72204, USA",(501) 568-3182,http://www.kaufmanlumber.com/,4.2,154,lsmith@kaufmanlumber.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
The Hardware Store,"5 W Township St, Fayetteville, AR 72703, USA",(479) 442-6000,http://www.ths5.com/,4.5,302,the@ths5.com,pattern_generation,business_domain,0.7,medium,the@gmail.com,pattern_generation,common_domain,0.4,low,the@yahoo.com,pattern_generation,common_domain,0.4,low
Johnsons Hardware,"1250 N Leverett Ave #1623, Fayetteville, AR 72703, USA",(479) 521-1613,https://www.doitbest.com/find-a-store/arkansas/1199-johnson-hardware/,4.6,84,johnsons@doitbest.com,pattern_generation,business_domain,0.7,medium,johnsons@gmail.com,pattern_generation,common_domain,0.4,low,johnsons@yahoo.com,pattern_generation,common_domain,0.4,low
Crossover Hardware & Rental,"1756 N Crossover Rd, Fayetteville, AR 72701, USA",(479) 445-6470,http://www.crossoverhardware.com/,4.6,57,lemonad@jovanny.ru,website_scraping,main_page,0.9,high,Sales@crossoverhardware.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Ridout Lumber - Fayetteville,"2401 N Gregg Ave, Fayetteville, AR 72703, USA",(479) 442-2351,https://ridoutlumber.com/,4.2,42,ridout@ridoutlumber.com,pattern_generation,business_domain,0.7,medium,ridout@gmail.com,pattern_generation,common_domain,0.4,low,ridout@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"3231 M.L.K. Jr Blvd, Fayetteville, AR 72704, USA",(479) 387-3007,https://www.lowes.com/store/AR-Fayetteville/1806?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1806-_-na-_-0-_-0&y_source=1_MTE4MzM4NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,1573,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Ridout Lumber of Fayetteville,"2195 N Gregg Ave, Fayetteville, AR 72703, USA",(479) 587-8900,http://www.ridoutlumber.com/,4.1,13,ridout@ridoutlumber.com,pattern_generation,business_domain,0.7,medium,ridout@gmail.com,pattern_generation,common_domain,0.4,low,ridout@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"1050 Zion Rd, Fayetteville, AR 72703, USA",(479) 587-9000,https://www.lowes.com/store/AR-Fayetteville/0432?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-432-_-na-_-0-_-0&y_source=1_MTE4MzM4OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4,1493,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Justus Homecenter,"2457 N Center St, Fayetteville, AR 72701, USA",(479) 442-7879,https://www.facebook.com/JustusCabinetsHomecenter/,4.6,243,justus@facebook.com,pattern_generation,business_domain,0.7,medium,justus@gmail.com,pattern_generation,common_domain,0.4,low,justus@yahoo.com,pattern_generation,common_domain,0.4,low
Bomgaars,"211 N Maestri Rd, Springdale, AR 72762, USA",(479) 750-9967,https://www.bomgaars.com/,4.4,466,bomgaars@bomgaars.com,pattern_generation,business_domain,0.7,medium,bomgaars@gmail.com,pattern_generation,common_domain,0.4,low,bomgaars@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"4233 W Sunset Ave, Springdale, AR 72762, USA",(479) 717-4000,https://www.lowes.com/store/AR-Springdale/1826?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1826-_-na-_-0-_-0&y_source=1_MTE4MzM5MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,1657,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Ridout Lumber - Springdale,"4446 W Sunset Ave, Springdale, AR 72764, USA",(479) 756-2550,https://ridoutlumber.com/,3.5,51,ridout@ridoutlumber.com,pattern_generation,business_domain,0.7,medium,ridout@gmail.com,pattern_generation,common_domain,0.4,low,ridout@yahoo.com,pattern_generation,common_domain,0.4,low
F.L. Davis Tontitown Hardware Inc,"1161 W Henri De Tonti Blvd, Tontitown, AR 72762, USA",(479) 265-9082,http://www.acehardware.com/store-details/19209?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=19209,5,4,fl@acehardware.com,pattern_generation,business_domain,0.7,medium,fl@gmail.com,pattern_generation,common_domain,0.4,low,fl@yahoo.com,pattern_generation,common_domain,0.4,low
White Cap,"4784 N Thompson St, Springdale, AR 72764, USA",(479) 927-0300,https://www.whitecap.com/branches/107?utm_source=ExtNet&utm_medium=Yext,3.7,16,white@whitecap.com,pattern_generation,business_domain,0.7,medium,white@gmail.com,pattern_generation,common_domain,0.4,low,white@yahoo.com,pattern_generation,common_domain,0.4,low
Locke Supply Co - #39 - Plumbing Supply,"659 E Randall Wobbe Ln STE B, Springdale, AR 72764, USA",(479) 750-0711,https://www.lockesupply.com/,4.4,33,locke@lockesupply.com,pattern_generation,business_domain,0.7,medium,locke@gmail.com,pattern_generation,common_domain,0.4,low,locke@yahoo.com,pattern_generation,common_domain,0.4,low
Nelson Hardware & Supplies,"115 S Main St, Cave Springs, AR 72718, USA",(479) 248-7211,https://www.nelsonhardwareandsuppliesar.com/,4.8,117,nelson@nelsonhardwareandsuppliesar.com,pattern_generation,business_domain,0.7,medium,nelson@gmail.com,pattern_generation,common_domain,0.4,low,nelson@yahoo.com,pattern_generation,common_domain,0.4,low
Bolt & Screw Supply Inc,"816 W Randall Wobbe Ln, Springdale, AR 72764, USA",(479) 750-3227,http://www.boltandscrewsupply.com/,4.2,26,bolt@boltandscrewsupply.com,pattern_generation,business_domain,0.7,medium,bolt@gmail.com,pattern_generation,common_domain,0.4,low,bolt@yahoo.com,pattern_generation,common_domain,0.4,low
Southern Pipe & Supply,"517 W Morris Ave, Springdale, AR 72764, USA",(479) 395-1300,http://www.southernpipe.com/,5,1,southern@southernpipe.com,pattern_generation,business_domain,0.7,medium,southern@gmail.com,pattern_generation,common_domain,0.4,low,southern@yahoo.com,pattern_generation,common_domain,0.4,low
Yeager Hardware,"4910 Jenny Lind Rd, Fort Smith, AR 72901, USA",(479) 646-1209,http://www.yeagershardware.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=10359,4.5,948,businessoffice@poultrydirect.net,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Walrod's Hardware,"2113 Midland Blvd, Fort Smith, AR 72904, USA",(479) 782-8600,N/A,4.7,46,walrods@gmail.com,pattern_generation,common_domain,0.4,low,walrods@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Lowe's Home Improvement,"8001 Rogers Ave, Fort Smith, AR 72903, USA",(479) 452-6000,https://www.lowes.com/store/AR-Fort-Smith/0462?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-462-_-na-_-0-_-0&y_source=1_MTE4MzM4Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4,2440,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Home Outlet,"5711 Rogers Ave #101, Fort Smith, AR 72903, USA",(479) 452-2708,http://www.homeoutlet.com/store/home-outlet-fort-smith-ar,4.5,40,user@example.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lowe's Home Improvement,"2120 Fayetteville Rd, Van Buren, AR 72956, USA",(479) 494-4470,https://www.lowes.com/store/AR-Van-Buren/2598?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2598-_-na-_-0-_-0&y_source=1_MTE4MzM4Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,1371,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Ace,"4910 Jenny Lind Rd, Fort Smith, AR 72901, USA",(479) 646-1209,N/A,4.3,3,ace@gmail.com,pattern_generation,common_domain,0.4,low,ace@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Locke Supply Co - #144 - Plumbing Supply,"PLUMBING SUITE, 1200 S Waldron Rd STE 120, Fort Smith, AR 72903, USA",(479) 478-9429,https://www.lockesupply.com/,4.6,53,locke@lockesupply.com,pattern_generation,business_domain,0.7,medium,locke@gmail.com,pattern_generation,common_domain,0.4,low,locke@yahoo.com,pattern_generation,common_domain,0.4,low
Mark's Machinery & More,"2210 Towson Ave, Fort Smith, AR 72901, USA",(479) 461-5079,http://www.marksmachinery.net/,4.8,90,Mark@Marksmachinery.net,website_scraping,main_page,0.9,high,mark@marksmachinery.net,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Ft. Smith Winsupply,"6600 S 28th Pl, Fort Smith, AR 72908, USA",(479) 649-0863,https://www.winsupplyinc.com/Location/Fort-Smith-AR/72908/Plumbing-HVAC,5,18,ft@winsupplyinc.com,pattern_generation,business_domain,0.7,medium,ft@gmail.com,pattern_generation,common_domain,0.4,low,ft@yahoo.com,pattern_generation,common_domain,0.4,low
Jack's Building Supply,"15021 Hwy 71, Fort Smith, AR 72916, USA",(479) 996-3006,N/A,3.1,101,jacks@gmail.com,pattern_generation,common_domain,0.4,low,jacks@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Pack Building Supply,"4002 Midland Blvd, Fort Smith, AR 72904, USA",(479) 783-3933,https://www.facebook.com/packbuildingsupply,4.3,113,pack@facebook.com,pattern_generation,business_domain,0.7,medium,pack@gmail.com,pattern_generation,common_domain,0.4,low,pack@yahoo.com,pattern_generation,common_domain,0.4,low
Commercial Door & Hardware,"920 S D St, Fort Smith, AR 72901, USA",(479) 783-7303,http://www.cdhwbe.com/,4,2,ASI-Global-Partitions-Logo@2x.png,website_scraping,main_page,0.9,high,ASI-Accurate-Partitions-Logo@2x.png,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Home Outlet,"2016 S Caraway Rd, Jonesboro, AR 72401, USA",(870) 932-7657,http://www.homeoutlet.com/store/home-outlet-jonesboro-ar,4.4,45,user@example.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
J T White Hardware & Lumber,"915 E Parker Rd, Jonesboro, AR 72404, USA",(870) 932-7411,http://jtwhitelumber.com/,4.5,83,accounting@jtwhite.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lowe's Home Improvement,"2111 Fair Park Blvd., Jonesboro, AR 72401, USA",(870) 930-9000,https://www.lowes.com/store/AR-Jonesboro/0414?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-414-_-na-_-0-_-0&y_source=1_MTE4NDI5NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,3.9,2159,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Barton's,"3023 Browns Ln, Jonesboro, AR 72401, USA",(870) 932-6675,https://www.bartons-lumber.com/resources/locations/jonesboro-ar,4.2,114,bartons@bartons-lumber.com,pattern_generation,business_domain,0.7,medium,bartons@gmail.com,pattern_generation,common_domain,0.4,low,bartons@yahoo.com,pattern_generation,common_domain,0.4,low
Buchheit of Jonesboro,"1817 E Parker Rd, Jonesboro, AR 72404, USA",(870) 336-7872,https://www.buchheits.com/,4.6,110,buchheit@buchheits.com,pattern_generation,business_domain,0.7,medium,buchheit@gmail.com,pattern_generation,common_domain,0.4,low,buchheit@yahoo.com,pattern_generation,common_domain,0.4,low
